id|airportReference|airportIdentifier|lenth|width|surfaceType|lighted|closed
257351|7073|0AL1|2640|70|TURF|0|0
265143|7074|0AL2|24|21|CONC|0|0
265144|7075|0AL3|24|24|CONC|0|0
265145|7076|0AL4|30|30|CONC|0|0
251222|7077|0AL5|2200|100|TURF|0|0
265146|7078|0AL6|49|49|ASPH|0|0
265147|7079|0AL7|30|30|CONC|0|0
265148|7080|0AL8|55|55|ASPH|0|0
248305|7081|0AL9|2200|50|TURF|0|0
265149|7082|0AR0|60|60|ASPH|1|0
254331|7084|0AR2|2800|60|TURF-GRVL|0|0
249878|7085|0AR3|2000|50|TURF|0|0
265150|7086|0AR4|11|11|ASPH|0|0
265151|7087|0AR5|42|42|CONC|0|0
265152|7088|0AR6|20|20|CONC|0|0
251481|7089|0AR7|2200|50|TURF|0|0
265153|7090|0AR8|30|30|CONC|0|0
265154|7091|0AR9|10|10|ASPH|0|0
265155|7092|0AZ0|40|40|MATS|1|0
255109|7093|0AZ1|2000|40|DIRT|0|0
255110|7093|0AZ1|3250|50|DIRT|0|0
255111|7093|0AZ1|2500|75|DIRT|0|0
240292|7094|0AZ2|1500|100|GRVL|0|0
240293|7094|0AZ2|3500|100|ASPH|0|0
248438|7095|0AZ4|2900|130|TURF|0|0
253973|7096|0AZ5|1400|60|ASPH-DIRT|0|0
265156|7097|0AZ6|40|45|CONC|0|0
265157|7097|0AZ6|40|45|CONC|0|0
265158|7097|0AZ6|40|45|CONC|0|0
265159|7098|0AZ7|50|50|CONC|0|0
255100|7099|0B2|1730|30|TURF-F|0|0
254852|7100|0B7|2575|30|ASPH-E|0|0
257597|7101|0C1|2375|35|ASPH-TRTD-P|1|0
255168|7102|0C2|2640|100|TURF-G|0|0
248990|7103|0C5|3800|100|TURF-G|1|0
257174|7104|0C7|3980|200|TURF-G|1|0
246710|7105|0C8|2831|180|TURF-G|1|0
265160|7107|0CA0|86|86|CONC|1|0
312186|7108|0CA1|2482|30|asphalt|0|1
265161|7109|0CA2|45|45|CONC|1|0
252332|7110|0CA3|2100|20|ASPH|0|0
255357|7111|0CA4|3600|50|TREATED|0|0
250486|7112|0CA5|1400|30|ASPH|0|0
249639|7113|0CA6|2400|40|ASPH|0|0
265162|7114|0CA7|85|85|CONC|0|0
253880|7115|0CA8|2250|50|DIRT|0|0
241917|7116|0CA9|3300|60|ASPH|0|0
265163|7117|0CD0|50|50|CONC|1|0
265164|7118|0CD1|45|45|MATS|1|0
256348|7119|0CD2|2500|50|TURF-P|0|0
256349|7119|0CD2|5000|100|TURF-F|0|0
265165|7121|0CD4|25|25|MATS|1|0
257141|7122|0CD5|4500|70|GRVL|0|0
265166|7123|0CD6|40|40|CONC|1|0
254880|7124|0CD7|956|300|TURF-G|0|0
265167|7125|0CD8|50|50|CONC-G|1|0
265168|7126|0CD9|50|50|CONC|0|0
254718|7127|0CL0|3720|75|DIRT|0|0
249754|7128|0CL1|3360|100|DIRT|0|0
249755|7128|0CL1|2040|100|DIRT|0|0
265169|7129|0CL2|113|55|CONC|0|0
249475|7130|0CL3|1800|50|DIRT|0|0
249476|7130|0CL3|2400|50|DIRT|0|0
265170|7131|0CL4|50|50|CONC|0|0
265171|7132|0CL5|58|58|CONC|0|0
252760|7133|0CL6|1900|70|DIRT|0|0
265172|7134|0CL7|65|65|CONC|0|0
254152|7135|0CL8|3500|80|TURF|0|0
269489|7135|0CL8|80|80|SAND|0|0
265173|7136|0CL9|20|20|CONC|0|0
265174|7137|0CO0|100|100|TURF|0|0
246891|7138|0CO1|2500|60|TURF|0|0
239799|7139|0CO2|4000|40|ASPH|1|0
252776|7140|0CO3|4200|30|DIRT|0|0
265175|7141|0CO4|120|108|CONC|0|0
257724|7143|0CO6|4500|150|TURF|0|0
257725|7143|0CO6|4000|150|TURF|0|0
265176|7144|0CO7|152|64|ASPH|0|0
256193|7145|0CO8|2000|30|DIRT|0|0
248696|7146|0CO9|2600|50|GRVL-DIRT|0|0
265177|7147|0CT0|36|36|CONC|0|0
265178|7148|0CT1|50|50|ASPH|0|0
265179|7149|0CT2|40|40|ASPH|0|0
265180|7150|0CT3|60|60|CONC|0|0
265181|7152|0CT5|50|50|CONC|0|0
265182|7153|0CT6|65|65|ASPH|0|0
265183|7154|0CT7|66|48|CONC|0|0
265184|7155|0CT8|60|60|ASPH|0|0
265185|7156|0CT9|60|75|CONC|0|0
246371|7158|0D7|1955|110|TURF-G|0|0
248012|7159|0E9|3270|80|TURF-F|0|0
248013|7159|0E9|3000|100|WATER|0|0
265186|7160|0FA0|200|150|TURF|0|0
254114|7161|0FA1|1800|75|TURF|0|0
269490|45349|0FA2|50|50|CONC|1|0
253990|7162|0FD0|4000|75|TURF|0|0
265187|7163|0FD1|50|40|ASPH|0|0
265188|7164|0FD2|48|48|CONC|0|0
255876|7165|0FD3|2100|50|TURF|0|0
255877|7165|0FD3|4000|40|TURF|0|0
248548|7167|0FD5|2100|100|TURF|0|0
253769|7168|0FD6|3000|100|WATER|0|0
254659|7169|0FD9|1975|60|TURF|0|0
251374|7170|0FL0|2300|100|TURF|0|0
252392|7171|0FL1|2575|50|TURF|0|0
255519|7172|0FL2|2000|100|WATER|0|0
265189|7173|0FL3|60|60|CONC|1|0
265190|7174|0FL4|100|100|CONC|0|0
257071|7175|0FL5|2000|100|WATER|0|0
258006|7176|0FL6|500|60|TURF|0|0
265191|7177|0FL7|35|35|CONC|0|0
254656|7178|0FL8|2000|100|WATER|0|0
246966|7179|0FL9|3400|116|TURF|0|0
246967|7179|0FL9|2750|100|TURF|0|0
248718|7180|0G0|2830|50|ASPH-F|1|0
258129|7181|0G5|3000|2000|WATER|0|0
258130|7181|0G5|15000|1500|WATER|0|0
255596|7182|0GA0|2150|50|TURF|0|0
248220|7183|0GA1|2000|75|TURF|0|0
251274|7184|0GA2|2600|60|TURF|1|0
251617|7185|0GA3|2000|100|TURF|0|0
265192|7187|0GA5|100|100|TURF|0|0
250169|7188|0GA6|2100|150|TURF|0|0
256818|7190|0GA8|3000|100|TURF|0|0
254935|7191|0GA9|4400|100|TURF|0|0
254611|7192|0GE0|2000|30|TURF|0|0
247569|7193|0GE1|3000|40|GRVL-TRTD-P|0|0
247813|7194|0GE3|2000|50|TURF|0|0
247918|7195|0GE4|1045|80|TURF|0|0
247919|7195|0GE4|1000|80|TURF|0|0
248529|7196|0GE5|2500|200|TURF|0|0
254653|7197|0GE7|3000|90|TURF|0|0
246622|7198|0GE9|2000|100|TURF|0|0
254280|7199|0H7|2680|115|TURF-G|0|0
254904|7200|0I2|2941|40|ASPH-G|1|0
265193|7201|0IA0|65|65|CONC|0|0
265194|7202|0IA1|42|42|CONC-G|0|0
265195|7203|0IA2|60|50|CONC|0|0
254023|7205|0IA4|3000|100|TURF|1|0
253536|7206|0IA5|2000|60|TURF|0|0
247907|7207|0IA6|2600|80|TURF|0|0
265196|7208|0IA7|145|145|CONC|0|0
265197|7208|0IA7|45|40|CONC|0|0
250218|7209|0IA8|1280|70|TURF|0|0
265198|7210|0IA9|50|50|TURF|0|0
246424|7211|0ID0|3000|80|TURF|0|0
246983|7212|0ID1|1900|75|TURF-G|0|0
239982|7213|0ID2|6507|75|ASPH|0|0
256790|7214|0ID3|2640|50|DIRT|0|0
252767|7215|0ID4|3150|80|TURF|0|0
258184|7216|0ID5|1460|40|TURF-DIRT-F|0|0
265199|7217|0ID6|40|40|CONC|1|0
264065|45394|0ID7|2600|50|DIRT|0|0
264122|45387|0ID8|800|50|TURF|0|0
254034|7218|0II0|1500|50|TURF|0|0
250691|7219|0II1|1300|60|TURF|0|0
256032|7220|0II2|1300|75|TURF|0|0
255594|7221|0II3|2400|50|TURF|0|0
248039|7223|0II6|3000|100|TURF|0|0
256172|7224|0II7|2500|100|TURF|0|0
252391|7225|0II8|1400|100|TURF-G|0|0
251973|7226|0II9|1600|75|TURF|0|0
265200|7227|0IL0|30|30|CONC-G|0|0
265201|7228|0IL1|90|90|CONC|0|0
269491|45950|0IL2|1600|100|TURF-G|0|0
248137|7229|0IL3|1800|200|TURF|0|0
265202|7230|0IL4|40|40|CONC-G|0|0
265203|7231|0IL6|40|40|CONC|1|0
265204|7231|0IL6|40|40|CONC|1|0
247133|7232|0IL8|1600|100|TURF|0|0
250309|7233|0IL9|2800|100|TURF|0|0
257145|7234|0IN1|2000|75|TURF|0|0
248425|7235|0IN2|1300|60|TURF|0|0
248426|7235|0IN2|2900|60|TURF|1|0
247570|7236|0IN3|2200|50|TURF|0|0
257210|7237|0IN4|2440|30|ASPH|0|0
252634|7238|0IN5|1200|150|TURF|0|0
265205|7239|0IN7|50|50|ASPH|0|0
265206|7240|0IN8|50|50|TURF|0|0
254296|7241|0IN9|2400|100|TURF|0|0
265207|7242|0IS0|40|40|ASPH|0|0
265208|7243|0IS2|60|60|CONC|1|0
258097|7244|0IS3|2500|60|TURF-GRVL|0|0
257908|7245|0IS4|2415|60|TURF|0|0
265209|7246|0IS6|100|100|CONC|0|0
265210|7248|0IS9|500|500|TURF|0|0
252204|7249|0J0|2915|80|ASPH-G|1|0
255915|7250|0J8|3200|170|TURF-F|1|0
251614|7251|0K6|1575|150|TURF-G|0|0
253340|7252|0KS0|2600|100|TURF|0|0
269492|7255|0KS4|2000|65|TURF|0|0
246829|7256|0KS6|2295|100|TURF|0|0
254714|7257|0KS7|2000|75|TURF|0|0
255892|7258|0KS8|1700|60|TURF|0|0
251105|7259|0KS9|3000|150|TURF|0|0
248030|7260|0KY0|2300|70|TURF|0|0
241681|7261|0KY1|3200|75|ASPH|0|0
265211|7262|0KY2|35|35|CONC|0|0
265212|7263|0KY3|30|30|CONC|0|0
255400|7264|0KY4|1675|75|TURF|0|0
253252|7265|0KY5|2800|100|TURF|0|0
265213|7266|0KY6|80|20|ASPH|0|0
249729|7267|0KY7|2200|60|TURF|0|0
256868|7268|0KY8|2300|60|TURF|0|0
251653|7270|0L4|6100|80|DIRT-G|0|0
265214|7272|0L6|50|50|CONC-G|1|0
265215|7273|0LA0|25|25|CONC|0|0
252055|7274|0LA1|3000|100|TURF|0|0
254510|7276|0LA3|2700|180|TURF|0|0
265216|7277|0LA4|40|40|CONC|1|0
265217|7278|0LA5|400|400|CONC|0|0
265218|7280|0LA7|750|25|ASPH|1|0
265219|7281|0LA8|50|50|CONC|0|0
257524|7282|0LA9|2200|100|TURF|0|0
253343|7283|0LL0|2030|70|TURF|1|0
246752|7284|0LL1|2500|120|TURF|0|0
247523|7285|0LL2|2600|75|TURF|0|0
254078|7286|0LL3|2000|100|TURF|0|0
254329|7287|0LL4|2143|100|TURF|0|0
249422|7288|0LL5|2230|70|TURF|0|0
249733|7289|0LL6|2600|70|TURF|0|0
265220|7290|0LL7|40|40|ASPH|0|0
265221|7291|0LL9|100|100|CONC|1|0
257995|7292|0LS0|3000|144|TURF|0|0
265222|7295|0LS3|100|100|TURF|0|0
254153|7296|0LS4|1700|60|TURF-G|0|0
257974|7297|0LS5|650|250|TURF|0|0
252663|7299|0LS7|3000|100|TURF-G|0|0
248517|7300|0LS8|2500|140|TURF|0|0
252092|7301|0LS9|1530|75|TURF-GRVL-P|0|0
265223|7302|0MA1|60|60|ASPH|0|0
265224|7303|0MA2|60|60|ASPH|0|0
265225|7304|0MA3|1600|1600|ASPH|0|0
265226|7305|0MA4|40|40|CONC|0|0
265227|7306|0MA5|100|100|SOD|0|0
265228|7307|0MA6|50|50|ASPH|0|0
265229|7309|0MA9|25|25|TURF|0|0
265230|7310|0MD0|79|64|CONC|0|0
255038|7311|0MD1|3000|50|TURF|0|0
252194|7312|0MD2|2200|30|TURF|1|0
269493|7312|0MD2|75|75|TURF|0|0
265231|7313|0MD3|90|90|CONC|1|0
251394|7314|0MD4|2600|100|TURF|1|0
265232|7315|0MD5|90|90|ASPH|0|0
255858|7316|0MD6|1800|60|TURF|0|0
265233|7317|0MD7|100|100|TURF|0|0
265234|7319|0MD9|55|55|CONC|1|0
264182|45455|0ME4|2000|110|TURF|0|0
255345|7321|0MI1|3500|50|TURF|0|0
251725|7323|0MI3|1800|100|TURF|0|0
251726|7323|0MI3|2400|100|TURF|0|0
251727|7323|0MI3|3700|150|TURF|0|0
246858|7324|0MI4|3000|100|TURF|0|0
246436|7325|0MI6|2200|300|TURF|1|0
265235|7326|0MI7|35|35|CONC|1|0
265236|7328|0MI9|50|50|CONC|1|0
252958|7329|0MN0|5500|700|WATER|0|0
257060|7331|0MN2|11000|3000|WATER|0|0
249433|7332|0MN3|5000|100|WATER|0|0
249434|7332|0MN3|5000|100|WATER|0|0
255483|7333|0MN4|5000|300|WATER|0|0
249752|7334|0MN5|2800|60|TURF|0|0
247554|7335|0MN6|2500|150|TURF|1|0
265237|7336|0MN7|120|100|ASPH|0|0
249756|7337|0MN8|1650|50|TURF|0|0
265238|7338|0MN9|50|50|CONC|1|0
247518|7339|0MO0|1685|120|TURF|0|0
249741|7340|0MO1|2100|50|TURF|0|0
255377|7341|0MO2|1200|40|TURF|0|0
269494|7343|0MO4|18|18|CONC|0|0
247969|7344|0MO5|1800|60|TURF|0|0
269495|7346|0MO7|65|65|CONC|1|0
252453|7347|0MO8|2600|130|TURF|0|0
269496|7348|0MO9|50|50|CONC|0|0
240020|7349|0MS0|3200|100|ASPH|0|0
256029|7351|0MS2|2300|75|TURF|0|0
265239|7352|0MS3|30|30|CONC|0|0
247202|7354|0MS5|2700|60|TURF-G|0|0
265240|7355|0MS6|240|150|TURF-G|0|0
249870|7356|0MS7|2100|60|TURF-G|0|0
257696|7357|0MS8|4000|75|TURF|0|0
255413|7358|0MS9|3200|50|TURF|1|0
256524|7359|0MT1|1500|30|DIRT|0|0
269497|7360|0MT2|30|30|CONC|0|0
269498|7361|0MT3|40|40|TURF|0|0
248174|7362|0MT4|1000|60|TURF|0|0
254793|7363|0MT5|750|40|TURF|0|0
257265|7364|0MT6|2400|50|TURF|0|0
255912|7365|0MT7|3800|50|TURF|0|0
269499|7366|0MT8|100|60|ASPH-TURF|0|0
247550|7367|0MT9|1700|52|TURF|0|0
247156|7369|0MU1|2000|75|TURF|0|0
269500|7370|0MU2|20|20|CONC|0|0
269501|7371|0MU3|60|60|CONC|0|0
246575|7372|0MU4|1700|60|TURF|0|0
269502|7373|0MU5|30|30|CONC|0|0
269503|7374|0MU6|60|60|CONC|0|0
257987|7375|0MU7|2600|60|TURF|0|0
247374|7376|0MU8|800|60|TURF|0|0
265241|7377|0MY0|200|60|GRVL|0|0
269504|7378|0MY1|30|30|CONC|0|0
256983|7379|0N0|2780|20|ASPH-G|1|0
253508|7380|0N4|2533|28|ASPH-P|1|0
265242|7381|0N5|60|60|ASPH-G|1|0
251454|7382|0N6|2048|40|TURF-G|0|0
246481|7383|0NA1|2600|50|TURF|0|0
250675|7384|0NA5|2200|60|TURF|0|0
249778|7385|0NA9|2200|50|TURF|0|0
269505|7386|0NC0|50|50|CONC|0|0
269506|7388|0NC2|78|65|CONC|0|0
269507|7389|0NC3|70|70|TURF|0|0
269508|7390|0NC4|70|70|CONC|0|0
269509|7391|0NC5|40|40|CONC|1|0
269510|7392|0NC6|200|150|TURF|0|0
250453|7393|0NC7|1700|75|TURF|0|0
250517|7394|0NC8|2300|100|TURF|0|0
269511|7395|0NC9|60|60|CONC|0|0
254049|7396|0ND0|2600|50|TURF|0|0
247506|7397|0ND6|1600|25|TURF|0|0
250240|7398|0ND7|2600|60|TURF|0|0
255794|7399|0NE0|2300|100|TURF|0|0
255795|7399|0NE0|1800|100|TURF|0|0
246767|7400|0NE1|2500|50|TURF|0|0
256703|7401|0NE2|2000|50|TURF|0|0
269512|7402|0NE3|40|40|CONC|0|0
269513|7403|0NE4|30|30|CONC|0|0
243232|7405|0NE6|3500|100|ASPH|0|0
269514|7406|0NJ0|51|44|MATS|1|0
269515|7407|0NJ1|200|200|ASPH-G|0|0
269516|7408|0NJ2|200|100|TURF|0|0
269517|7409|0NJ3|305|140|ASPH-TURF|0|0
269518|7410|0NJ4|40|35|CONC|0|0
257187|7412|0NJ6|2950|100|TURF|0|0
269519|7413|0NJ7|75|75|GRAVEL|0|0
269520|7414|0NJ8|75|75|ASPH|0|0
269521|7415|0NJ9|85|85|ASPH|0|0
251492|7416|0NK0|1400|40|TURF|0|0
250613|7417|0NK1|2100|100|TURF|0|0
251278|7418|0NK2|3000|100|TURF|0|0
246990|7419|0NK3|2700|75|TURF|0|0
269522|7420|0NK4|40|40|CONC|0|0
269523|7421|0NK5|50|50|ASPH|0|0
269524|7423|0NK7|50|50|CONC-G|1|0
247910|7424|0NK8|2500|50|TURF|0|0
251903|7425|0NK9|1700|60|TURF|0|0
249904|7426|0NM0|4210|250|GRAVEL|0|0
257659|7427|0NM7|4000|60|TURF-GRVL-F|0|0
257660|7427|0NM7|7500|60|TURF-GRVL-F|0|0
269525|7428|0NV1|40|40|CONC|1|0
255612|7429|0NY0|3000|150|TURF|0|0
257013|7430|0NY1|1360|125|TURF|0|0
257074|7431|0NY3|1600|100|GRAVEL|0|0
269526|7432|0NY5|100|75|ASPH|0|0
269527|7433|0NY6|25|25|CONC|1|0
249398|7434|0NY7|2000|75|GRAVEL|0|0
248908|7435|0NY8|1700|100|TURF|0|0
249173|7436|0O0|15840|4000|WATER|0|0
257003|7437|0O4|2702|50|ASPH-F|1|0
246376|7438|0O9|2990|50|ASPH-G|0|0
269528|7439|0OH1|40|40|TURF|0|0
256269|7440|0OH2|2370|80|TURF|0|0
269529|7441|0OH3|70|70|CONC|0|0
248885|7442|0OH6|800|50|TURF|0|0
248240|7443|0OH7|1300|70|GRAVEL|1|0
248241|7443|0OH7|2200|70|TURF|0|0
243925|7444|0OH8|3000|50|ASPH|0|0
246401|7445|0OH9|1100|75|TURF|0|0
269530|7446|0OI0|12|12|CONC|0|0
269531|7447|0OI1|30|30|CONC|0|0
251504|7448|0OI2|2200|80|TURF|0|0
250620|7449|0OI3|1900|70|TURF|0|0
257968|7451|0OI6|2600|50|TURF|0|0
248569|7452|0OI9|1100|100|TURF|0|0
253390|7453|0OK0|2400|50|TURF|0|0
255468|7454|0OK1|3200|135|TURF|0|0
269532|7455|0OK2|100|100|ASPH|0|0
241923|7456|0OK3|5000|30|ASPH|0|0
254281|7457|0OK4|2350|40|GRVL|0|0
255604|7458|0OK5|2000|100|TURF|0|0
252741|7459|0OK6|2400|90|TURF|0|0
269533|7460|0OK7|50|50|CONC|0|0
256273|7461|0OK8|2500|100|TURF-G|0|0
257389|7462|0OK9|3000|100|TURF|0|0
257390|7462|0OK9|2600|100|TURF|0|0
269534|7463|0OR0|40|40|ASPH|0|0
269535|7465|0OR2|50|50|TURF|0|0
258166|7466|0OR3|1950|100|GRAVEL|0|0
269536|7467|0OR4|60|60|ASPH|0|0
254743|7468|0OR5|1700|100|TURF|0|0
250199|7469|0OR6|2900|40|DIRT|0|0
250378|7470|0OR7|1900|50|TURF|0|0
249415|7471|0OR8|2500|75|TURF-F|0|0
256344|7472|0OR9|1900|25|ASPH|1|0
255696|7474|0P1|2590|128|TURF-P|0|0
257592|7475|0P2|1000|100|TURF-E|0|0
257593|7475|0P2|1000|100|TURF-E|0|0
254235|7476|0PA0|2450|300|TURF|0|0
254236|7476|0PA0|2450|300|TURF|0|0
254237|7476|0PA0|1800|200|TURF|0|0
269537|7477|0PA1|80|80|ASPH|0|0
252763|7478|0PA2|500|100|TURF|0|0
253866|7479|0PA3|1277|100|TURF|0|0
248086|7480|0PA4|1515|100|TURF|0|0
256519|7481|0PA5|2550|125|TURF-F|0|0
258029|7482|0PA6|1800|100|TURF|0|0
252152|7483|0PA7|1200|100|TURF-G|0|0
269538|7484|0PA8|90|90|CONC|0|0
269539|7485|0PA9|200|200|ASPH|0|0
255001|7486|0PN0|2000|200|TURF|0|0
255580|7487|0PN1|7500|800|WATER|0|0
269540|7489|0PN3|80|80|CONC|1|0
258161|7490|0PN4|500|100|TURF-G|0|0
255202|7491|0PN5|2400|100|TURF|0|0
250935|7492|0PN6|1730|100|TURF|0|0
248870|7493|0PN7|2800|100|TURF-G|0|0
256134|7494|0PN8|2000|100|TURF|0|0
250372|7495|0PN9|1800|75|TURF|0|0
253278|7496|0PS0|2200|100|TURF|0|0
269541|7497|0PS1|90|90|CONC|0|0
269542|7498|0PS2|70|70|CONC|1|0
256071|7499|0PS3|1272|100|TURF|0|0
250714|7500|0PS4|2400|100|TURF|0|0
269543|7501|0PS5|30|30|CONC|0|0
269544|7502|0PS6|120|40|TURF|0|0
253172|7503|0PS7|1900|150|TURF|0|0
269545|7504|0PS8|65|60|CONC|0|0
269546|7505|0PS9|35|35|ASPH|0|0
256447|7506|0Q3|2700|45|ASPH-G|0|0
256448|7506|0Q3|1500|50|ASPH-G|0|0
247865|7507|0Q4|2490|50|ASPH-F|1|0
257945|7509|0Q9|2480|40|ASPH-F|0|0
252567|7510|0R2|2940|125|TURF-G|0|0
254650|7511|0R7|5000|75|ASPH-G|1|0
248587|7512|0R9|2600|120|TURF-G|0|0
254251|7513|0S1|2830|100|TURF-P|0|0
253675|7514|0S2|3500|240|TURF-G|1|0
256976|7515|0S5|2400|30|ASPH-G|0|0
256354|7516|0SD0|3000|100|TURF|0|0
251098|7517|0SD1|1726|60|TURF|0|0
269547|7518|0SD2|40|40|CONC|0|0
257515|7519|0SD3|3700|50|GRAVEL|0|0
269548|7520|0SD4|60|60|ASPH|0|0
269549|7521|0SD5|16|16|CONC|0|0
249207|7523|0SD7|2000|50|TURF|0|0
269550|7525|0SD9|20|20|WOOD|0|0
257718|7526|0T3|2600|70|TURF-F|1|0
253465|7527|0T7|2300|195|TURF-G|1|0
269551|7528|0TA0|100|100|ASPH|0|0
256456|7529|0TA1|2000|60|TURF|0|0
254011|7530|0TA2|2300|60|TURF|0|0
254012|7530|0TA2|4000|60|DIRT|0|0
250375|7531|0TA3|2500|130|TURF|0|0
250376|7531|0TA3|1500|100|TURF|0|0
257928|7532|0TA4|1742|50|TURF|0|0
269552|7533|0TA5|200|150|TURF|0|0
269553|7534|0TA6|50|50|CONC|0|0
269554|7534|0TA6|20|15|CONC|0|0
269555|7534|0TA6|20|15|CONC|0|0
241045|7535|0TA7|5000|100|TURF|0|0
241046|7535|0TA7|5200|100|ASPH|1|0
241047|7535|0TA7|5100|100|TURF|0|0
247205|7536|0TA8|2680|45|TURF|0|0
269556|7537|0TA9|35|35|CONC|0|0
250328|7538|0TE0|2650|50|GRAVEL|0|0
250329|7538|0TE0|3250|50|GRAVEL|0|0
269557|7539|0TE1|100|100|DIRT|1|0
269558|7540|0TE2|800|200|ASPH|0|0
252333|7541|0TE3|2600|400|TURF|0|0
240707|7542|0TE4|3000|40|ASPH|0|0
240185|7543|0TE5|5992|77|ASPH|0|0
246486|7544|0TE6|2575|50|DIRT|0|0
240089|7545|0TE7|6291|60|ASPH|0|0
269559|7546|0TE8|150|150|TURF|0|0
269560|7547|0TE9|150|150|TURF|0|0
249034|7548|0TN0|1750|100|TURF|0|0
249472|7549|0TN1|8000|800|WATER|0|0
249473|7549|0TN1|5000|500|WATER|0|0
249474|7549|0TN1|7000|700|WATER|0|0
249305|7550|0TN2|1200|100|TURF|0|0
269561|7551|0TN3|30|30|CONC|0|0
269562|7552|0TN4|50|50|CONC|0|0
252871|7553|0TN5|2350|100|TURF|0|0
246847|7554|0TN6|1050|75|TURF|0|0
269563|7555|0TN7|45|45|CONC|1|0
269564|7556|0TN8|75|75|CONC-G|0|0
269565|7557|0TN9|46|46|CONC-G|0|0
257906|7559|0TS1|1750|75|TURF|0|0
248306|7560|0TS2|600|50|TURF|0|0
248307|7560|0TS2|600|50|TURF|0|0
248308|7560|0TS2|600|50|TURF|0|0
269566|7561|0TS3|20|20|CONC|0|0
255297|7562|0TS4|1800|60|TURF|0|0
255805|7563|0TS5|3200|180|TURF|0|0
269567|7564|0TS6|20|20|TURF|0|0
247882|7565|0TS7|2800|100|TURF|0|0
254735|7566|0TS8|910|910|TURF-DIRT|0|0
256408|7567|0TS9|1260|70|TURF|0|0
251435|7568|0TX0|2800|200|TURF|0|0
244236|7569|0TX1|3500|50|ASPH|1|0
269568|7570|0TX2|100|100|ASPH|0|0
269569|7571|0TX3|20|20|CONC|0|0
269570|7572|0TX4|50|50|CONC|0|0
246720|7573|0TX5|1800|50|TURF|0|0
248239|7574|0TX6|2283|80|TURF|0|0
253875|7575|0TX7|2250|50|TURF|0|0
253756|7576|0TX8|1800|55|TURF|0|0
256663|7577|0TX9|2300|100|TURF|0|0
256664|7577|0TX9|2000|100|TURF|0|0
253413|7578|0U0|4000|100|TURF-DIRT-F|0|0
252048|7579|0U1|2850|135|TURF-G|0|0
258183|7580|0U2|4700|100|TURF-F|0|0
247402|7581|0U3|2150|15|DIRT-F|0|0
253940|7582|0U7|2500|140|TURF-F|0|0
253893|7583|0U8|4950|200|TURF-F|0|0
257798|7584|0U9|2875|60|ASPH-E|0|0
250841|7586|0VA1|2000|50|TURF|0|0
256223|7587|0VA2|2000|70|TURF|0|0
247459|7588|0VA3|2200|70|TURF|0|0
248367|7589|0VA4|2100|90|TURF|0|0
242936|7590|0VA5|3900|60|ASPH|0|0
269571|7591|0VA6|100|100|ASPH|0|0
252527|7593|0VA8|1800|80|TURF|0|0
256436|7594|0VA9|1000|30|TURF|0|0
246603|7595|0VI1|3000|60|TURF|0|0
254616|7596|0W0|9500|300|WATER-E|0|0
249306|7597|0W7|10000|4000|WATER|0|0
269572|7598|0WA0|48|16|CONC|0|0
252909|7599|0WA1|2000|50|TURF|0|0
256162|7600|0WA2|2364|60|TURF|0|0
269573|7601|0WA3|40|40|ASPH|0|0
269574|7602|0WA4|100|50|ASPH|1|0
269575|7603|0WA5|24|12|CONC|0|0
269576|7603|0WA5|24|12|TURF|0|0
269577|7604|0WA6|70|70|ASPH|0|0
269578|7605|0WA7|20|20|CONC|0|0
269579|7606|0WA8|40|40|CONC|0|0
269580|7607|0WA9|100|100|CONC-G|0|0
265243|7608|0WI0|43|44|ALUM|1|0
246874|7609|0WI1|10000|4000|WATER|0|0
241717|7609|0WI1|3200|40|ASPH|0|0
249385|7610|0WI2|2600|60|TURF|0|0
265244|7611|0WI3|60|60|CONC|0|0
245480|7612|0WI4|3200|40|ASPH|0|0
256600|7613|0WI5|2000|100|TURF|0|0
255103|7614|0WI6|1300|60|TURF|0|0
254155|7615|0WI7|2100|150|TURF|0|0
254156|7615|0WI7|1500|100|TURF|0|0
249576|7616|0WI8|1200|100|TURF|0|0
249577|7616|0WI8|1400|200|TURF|0|0
255185|7617|0WI9|2600|70|TURF|0|0
246468|7618|0WN0|1050|28|TURF|0|0
257714|7619|0WN1|1800|40|DIRT|0|0
264517|45908|0WN2|1200|50|TURF-F|0|0
269581|7621|0WN4|100|100|CONC|1|0
254315|7622|0WN5|150|50|TURF|0|0
269582|7623|0WN6|12|12|TURF|0|0
269583|7624|0WN7|40|40|ASPH|0|0
265245|7625|0WN8|38|10|MATS|0|0
264579|45906|0WN9|1055|100|DIRT|0|0
264596|45936|0WY0|2000|30|TURF|0|0
264513|45935|0WY1|3400|70|DIRT|0|0
269584|7626|0XA0|61|54|CONC|1|0
269585|7626|0XA0|56|56|CONC|1|0
269586|7628|0XA2|40|40|CONC|1|0
269587|7629|0XA3|27|27|CONC|0|0
269588|7629|0XA3|30|27|CONC|0|0
252747|7630|0XA4|5000|75|ASPH-G|0|0
251470|7631|0XA5|3800|75|ASPH|1|0
269589|7632|0XA6|50|50|TURF|0|0
254151|7633|0XA7|2400|100|TURF|0|0
269590|7633|0XA7|150|150|ASPH|0|0
252436|7634|0XA8|1000|130|TURF|0|0
252437|7634|0XA8|1000|150|TURF|0|0
269591|7634|0XA8|20|24|CONC|0|0
269592|7635|0XA9|46|46|CONC|1|0
251279|7636|0XS0|3300|150|TURF|0|0
